subject_code,subject_name,max_marks,credit,practical
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1251,ARTIFICIAL NTELLIGENCE SEARCH METHODS AND REASONING,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1661,FUNDAMENTALS OF BITCOIN,100,3,False
SCSB1261,INTRODUCTION TO BLOCKCHAIN TECHNOLOGY,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1662,BLOCKCHAINS IN BUSINESS AND CREATING ICO,100,3,False
SCSB1562,ETHICS, LAW AND POLICY,1
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1103,CALCULUS AND NUMERICAL METHODS,100,3,False
SPHB1101,PHYSICS,100,3,False
SEEB1101,ELECTRICAL AND ELECTRONICS ENGINEERING,100,3,False
S11BLH11,PROGRAMMING IN C,100,4,True
SPHB2101,PHYSICS LAB,50,1,True
SMTB1203,DISCRETE STRUCTURES,100,3,False
SCYB 1101,CHEMISTRY,100,3,False
SCSB1271,INTRODUCTION TO CYBER SECURITY,100,3,False
SCSB1262,BLOCKCHAIN AND CRYPTOCURRENCY,100,3,False
S11BLH21,PROGRAMMING IN PYTHON,100,4,True
SCSB1301,COMPUTER ARCHITECTURE AND ORGANIZATION,100,3,False
SISB 4301,UNIVERSAL HUMAN VALUES,100,3,False
SMTB1304,MATRICES AND LINEAR ALGEBRA,100,3,False
SCSB1372,SECURED NETWORK PROTOCOLS AND STANDARDS,100,3,False
S12BLH31,PROGRAMMING IN JAVA,100,4,True
SCYB 2101,CHEMISTRY LAB,50,1,True
SCSB1261,DATA STRUCTURES & ALGORITHMS,100,4,True
SCSB1303,THEORY OF COMPUTATION,100,3,False
SCSB1401,OPERATING SYSTEMS AND UNIX,100,3,False
S11BLH 41,DATABASE MANAGEMENT SYSTEMS,100,4,True
SCSB2574,ADVANCED CYBER SECURITY LAB,100,2,True
SCSB1371,INTRODUCTION TO OPERATING SYSTEMS,100,3,False
SCSB1402,PROBABILITY AND STATISTICS,100,3,False
SCSB2371,LINUX NETWORKING AND PROTOCOL PROGRAMMING LAB,100,2,True
SCSB1404,DESIGN AND ANALYSIS OF ALGORITHMS,100,3,False
SCSB1471,NETWORK PROGRAMMING,100,3,False
SCSB1501,DATA COMMUNICATIONS AND NETWORKS,100,3,False
SCSB1572,SOFTWARE ENGINEERING,100,3,False
SCSB1373,OBJECT ORIENTED PROGRAMMING,100,3,False
SCSB1403,COMPUTER ORGANIZATION AND ARCHITECTURE,100,3,False
SCSB1571,SECURED NETWORK PROTOCOLS AND STANDARDS,100,3,False
SCSB1472,DATA STRUCTURES AND ALGORITHMS,100,4,False
SCSB1502,DATABASE MANAGEMENT SYSTEMS,100,3,False
SCSB1573,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SCSB1473,UNIX AND SHELL PROGRAMMING,100,3,False
SCSB1503,OPERATING SYSTEMS,100,3,False
SCSB1574,WEB TECHNOLOGIES,100,3,False
SCSB1474,COMPUTER GRAPHICS,100,3,False
SCSB1504,SOFTWARE ENGINEERING,100,3,False
SCSB1575,COMPUTER NETWORKS,100,3,False
SCSB1475,DATABASE MANAGEMENT SYSTEMS,100,3,False
SCSB1505,OBJECT ORIENTED PROGRAMMING,100,3,False
SCSB1576,INTERNET PROGRAMMING,100,3,False
SCSB1476,DATA WAREHOUSING AND DATA MINING,100,3,False
SCSB1506,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SCSB1577,MOBILE APPLICATION DEVELOPMENT,100,3,False
SCSB1477,ADVANCE JAVA,100,3,False
SCSB1507,WEB TECHNOLOGIES,100,3,False
SCSB1578,BIG DATA ANALYTICS,100,3,False
SCSB1478,CLOUD COMPUTING,100,3,False
SCSB1508,SOFTWARE TESTING,100,3,False
SCSB1579,MACHINE LEARNING,100,3,False
SCSB1480,WIRELESS SENSOR NETWORKS,100,3,False
SCSB1510,CYBER SECURITY,100,3,False
SCSB1511,CYBER FORENSICS,100,3,False
SCSB1512,ETHICAL HACKING,100,3,False
SCSB1513,HUMAN COMPUTER INTERACTION,100,3,False
SCSB1514,SOFT COMPUTING,100,3,False
SCSB1515,CYBER LAW,100,3,False
SCSB1516,DATA SECURITY SERVICES,100,3,False
SCSB1517,INTERNET OF THINGS,100,3,False
SCSB1518,CLOUD COMPUTING,100,3,False
SCSB1519,DATA WAREHOUSING AND DATA MINING,100,3,False
SCSB1520,WIRELESS NETWORK SECURITY,100,3,False
SCSB1521,SOCIAL NETWORK ANALYSIS,100,3,False
SCSB1522,MOBILE APPLICATION SECURITY,100,3,False
SCSB1523,BIG DATA ANALYTICS,100,3,False
SCSB1524,ARTIFICIAL INTELLIGENCE,100,3,False
SCSB1525,MACHINE LEARNING,100,3,False
SCSB1526,DATA SCIENCE,100,3,False
SCSB1527,DEEP LEARNING,100,3,False
SCSB1601,ADVANCED DATA STRUCTURES,100,3,False
SCSB1602,OPERATING SYSTEMS,100,3,False
SCSB1603,DATABASE MANAGEMENT SYSTEMS,100,3,False
SCSB1604,OBJECT ORIENTED PROGRAMMING,100,3,False
SCSB1605,COMPUTER NETWORKS,100,3,False
SCSB1606,SOFTWARE ENGINEERING,100,3,False
SCSB1607,DATA COMMUNICATIONS AND NETWORKS,100,3,False
SCSB1608,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SCSB1609,DISTRIBUTED SYSTEMS,100,3,False
SCSB1610,WEB TECHNOLOGIES,100,3,False
SCSB1611,MOBILE APPLICATION DEVELOPMENT,100,3,False
SCSB1612,CLOUD COMPUTING,100,3,False
SCSB1613,INTERNET OF THINGS,100,3,False
SCSB1614,BIG DATA ANALYTICS,100,3,False
SCSB1615,DATA SCIENCE,100,3,False
SCSB1616,MACHINE LEARNING,100,3,False
SCSB1617,ARTIFICIAL INTELLIGENCE,100,3,False
SCSB1618,DEEP LEARNING,100,3,False
SCSB1619,CYBERSECURITY,100,3,False
SCSB1620,CYBER FORENSICS,100,3,False
SCSB1621,ETHICAL HACKING,100,3,False
SCSB1622,HUMAN COMPUTER INTERACTION,100,3,False
SCSB1623,SOFT COMPUTING,100,3,False
SCSB1624,DATA PRIVACY,100,3,False
SCSB1625,CYBER PHYSICAL SYSTEMS,100,3,False
SCSB1626,SECURE CODING PRACTICES,100,3,False
SCSB1627,COMPREHENSIVE LINUX,100,3,False
SCSB1628,SYSTEM AND NETWORK SECURITY,100,3,False
SCSB1629,WEB PROGRAMMING THROUGH PHP &HTML,100,3,False
SCSB1630,ARTIFICIAL INTELLIGENCE FOR ENGINEERING APPLICATION,100,3,False
SCSB1631,DISTRIBUTED SYSTEMS AND SECURITY,100,3,False
SCSB1632,OPEN SOURCE SYSTEMS,100,3,False
SCSB1633,SECURITY RISK MANAGEMENT,100,3,False
SCSB1634,CYBER THREAT MANAGEMENT USING AI,100,3,False
SCSB1635,INFORMATION TECHNOLOGY SECURITY EVALUATION,100,3,False
SCSB1636,ARTIFICIAL INTELLIGENCE FOR CYBERSECURITY,100,3,False
SCSB1637,CRYPTONOMICS,100,3,False
SCSB1638,ADVANCED COMPUTER NETWORKS,100,3,False
SCSB1639,WIRELESS SENSOR NETWORK AND ARCHITECTURE,100,3,False
SCSB1640,CAPTURE THE FLAG LAB,100,2,True
SCSB1711,ADVANCED CYBER SECURITY AND ETHICAL POLICY,100,3,False
SCSB1712,WEB EXPLOITATION AND DEFENSE,100,4,True
SCSB1713,CYBER DIGITAL TWIN,100,3,False
SCSB1714,SMART PRODUCT DEVELOPMENT,100,3,False
SCSB1771,VULNERABILITY ANALYSIS AND PENETRATION TESTING,100,3,False
SCSB1772,FIREWALL AND NETWORK PROTECTION,100,3,False
SCSB1773,SECURITY IN AI,100,3,False
SCSB1774,CYBER THREAT INTELLIGENCE,100,3,False
SCSB1775,BIOMETRICS,100,3,False
SCSB1776,DATA PRIVACY,100,3,False
SCSB1777,SECURE CODING PRACTICES,100,3,False
SCSB1811,CYBER SECURITY AND LAW,100,3,False
SCSB1812,MOBILE AND WIRELESS SECURITY,100,3,False
SCSB1813,IOT SECURITY,100,3,False
SCSB1814,CLOUD SECURITY,100,3,False
SCSB1815,BLOCKCHAIN SECURITY,100,3,False
SCSB1816,BIG DATA SECURITY,100,3,False
SCSB1817,DATA SCIENCE AND ANALYTICS,100,3,False
SCSB1818,DEEP LEARNING FOR CYBER SECURITY,100,3,False
SCSB1819,AI FOR CYBER SECURITY,100,3,False
SCSB1820,CYBER DEFENSE OPERATIONS,100,3,False
SCSB1821,FORENSIC INVESTIGATION,100,3,False
SCSB1822,SECURITY AUDITING AND PENETRATION TESTING,100,3,False
SCSB1823,SECURITY ANALYSIS AND RISK MANAGEMENT,100,3,False
SCSB1824,SECURITY ARCHITECTURE AND DESIGN,100,3,False
SCSB1825,SECURITY ARCHITECTURE AND DESIGN,100,3,False
SCSB1826,SECURITY IN SOFTWARE DEVELOPMENT LIFE CYCLE,100,3,False
SCSB1827,CRYPTOGRAPHY,100,3,False
SCSB1828,NETWORK SECURITY,100,3,False
SCSB1829,WIRELESS SECURITY,100,3,False
SCSB1830,CLOUD SECURITY,100,3,False
SCSB1831,IOT SECURITY,100,3,False
SCSB1832,BIG DATA SECURITY,100,3,False
SCSB1833,DATA SCIENCE AND ANALYTICS,100,3,False
SCSB1834,DEEP LEARNING FOR CYBER SECURITY,100,3,False
SCSB1835,AI FOR CYBER SECURITY,100,3,False
SCSB1836,CYBER DEFENSE OPERATIONS,100,3,False
SCSB1837,FORENSIC INVESTIGATION,100,3,False
SCSB1838,SECURITY AUDITING AND PENETRATION TESTING,100,3,False
SCSB1839,SECURITY ANALYSIS AND RISK MANAGEMENT,100,3,False
SCSB1840,SECURITY ARCHITECTURE AND DESIGN,100,3,False
SCSB1841,SECURITY IN SOFTWARE DEVELOPMENT LIFE CYCLE,100,3,False
SCSB1842,CRYPTOGRAPHY,100,3,False
SCSB1843,NETWORK SECURITY,100,3,False
SCSB1844,WIRELESS SECURITY,100,3,False
SCSB1845,CLOUD SECURITY,100,3,False
SCSB1846,IOT SECURITY,100,3,False
SCSB1847,BIG DATA SECURITY,100,3,False
SCSB1848,DATA SCIENCE AND ANALYTICS,100,3,False
SCSB1849,DEEP LEARNING FOR CYBER SECURITY,100,3,False
SCSB1850,AI FOR CYBER SECURITY,100,3,False
SCSB1851,CYBER DEFENSE OPERATIONS,100,3,False
SCSB1852,FORENSIC INVESTIGATION,100,3,False
SCSB1853,SECURITY AUDITING AND PENETRATION TESTING,100,3,False
SCSB1854,SECURITY ANALYSIS AND RISK MANAGEMENT,100,3,False
SCSB1855,SECURITY ARCHITECTURE AND DESIGN,100,3,False
SCSB1856,SECURITY IN SOFTWARE DEVELOPMENT LIFE CYCLE,100,3,False
SCSB1857,CRYPTOGRAPHY,100,3,False
SCSB1858,NETWORK SECURITY,100,3,False
SCSB1859,WIRELESS SECURITY,100,3,False
SCSB1860,CLOUD SECURITY,100,3,False
SCSB1861,IOT SECURITY,100,3,False
SCSB1862,BIG DATA SECURITY,100,3,False
SCSB1863,DATA SCIENCE AND ANALYTICS,100,3,False
SCSB1864,DEEP LEARNING FOR CYBER SECURITY,100,3,False
SCSB1865,AI FOR CYBER SECURITY,100,3,False
SCSB1866,CYBER DEFENSE OPERATIONS,100,3,False
SCSB1867,FORENSIC INVESTIGATION,100,3,False
SCSB1868,SECURITY AUDITING AND PENETRATION TESTING,100,3,False
SCSB1869,SECURITY ANALYSIS AND RISK MANAGEMENT,100,3,False
SCSB1870,SECURITY ARCHITECTURE AND DESIGN,100,3,False
SCSB1871,SECURITY IN SOFTWARE DEVELOPMENT LIFE CYCLE,100,3,False
SCSB1872,CRYPTOGRAPHY,100,3,False
SCSB1873,NETWORK SECURITY,100,3,False
SCSB1874,WIRELESS SECURITY,100,3,False
SCSB1875,CLOUD SECURITY,100,3,False
SCSB1876,IOT SECURITY,100,3,False
SCSB1877,BIG DATA SECURITY,100,3,False
SCSB1878,DATA SCIENCE AND ANALYTICS,100,3,False
SCSB1879,DEEP LEARNING FOR CYBER SECURITY,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1103,CALCULUS AND NUMERICAL METHODS,100,3,False
SPHB1101,PHYSICS,100,3,False
SEEB1101,ELECTRICAL AND ELECTRONICS ENGINEERING,100,3,False
S11BLH11,PROGRAMMING IN C,100,4,True
SPHB2101,PHYSICS LAB,50,1,True
SMTB1203,DISCRETE STRUCTURES,100,3,False
SCYB 1101,CHEMISTRY,100,3,False
SCSB1231,INTRODUCTION DATA SCIENCE,100,3,False
SCSB1232,EXPLORATORY DATA ANALYSIS,100,3,False
S11BLH21,PROGRAMMING IN PYTHON,100,4,True
S731BLH22,DATA STRUCTURES AND ALGORITHMS,100,4,True
SCYB2101,CHEMISTRY LAB,50,1,True
SMTB1304,MATRICES AND LINEAR ALGEBRA,100,3,False
SCSB1301,COMPUTER ARCHITECTURE AND ORGANIZATION,100,3,False
SISB4301,UNIVERSAL HUMAN VALUES,100,3,False
SCSB1303,THEORY OF COMPUTATION,100,3,False
S731BLH32,MACHINE LEARNING ESSENTIALS,100,4,True
S12BLH31,PROGRAMMING IN JAVA,100,4,True
SMTB1402,PROBABILITY AND STATISTICS,100,3,False
SCSB1401,OPERATING SYSTEMS AND UNIX,100,3,False
S11BLH41,DATABASE MANAGEMENT SYSTEMS,100,4,True
SCSB1431,DATA MINING AND DATA WAREHOUSING,100,3,False
SCSB1351,OBJECT ORIENTED PROGRAMMING,100,3,False
SCSB1352,DATA STRUCTURES USING C,100,3,False
SCSB1432,SOFTWARE ENGINEERING,100,3,False
SCSB1433,COMPUTER GRAPHICS,100,3,False
SCSB1451,DATA MODELING AND PREDICTIVE ANALYTICS,100,3,False
SCSB1531,TIME SERIES ANALYSIS AND FORECASTING,100,3,False
S733BLH51,R PROGRAMMING,100,4,True
SCSB1631,STATISTICAL LEARNING MODELS,100,3,False
SCSB1452,WEB TECHNOLOGIES,100,3,False
SCSB1453,DATABASE SYSTEMS,100,3,False
SCSB1552,SOFTWARE ENGINEERING LAB,50,1,True
SCSB1551,OBJECT ORIENTED PROGRAMMING LAB,50,1,True
SCSB1501,DATA COMMUNICATION AND COMPUTER NETWORKS,100,3,False
SCSB1651,MACHINE LEARNING LAB,50,1,True
SCSB1652,DATA WAREHOUSING AND DATA MINING LAB,50,1,True
SCSB1711,DESIGN THINKING AND INNOVATIONS,100,2,False
SCSB1532,DATA COMMUNICATION AND COMPUTER NETWORKS LAB,50,1,True
SCSB1533,DATA STRUCTURES USING C LAB,50,1,True
SCSB1632,STATISTICAL LEARNING MODELS LAB,50,1,True
SCSB1712,COMPUTER VISION,100,3,False
SCSB1601,HUMAN COMPUTER INTERACTION,100,3,False
SCSB1713,CLOUD COMPUTING,100,3,False
SCSB1602,SYSTEM ANALYSIS AND DESIGN,100,3,False
SCSB1553,SOFTWARE ENGINEERING,100,3,False
SCSB1502,DESIGN ANALYSIS AND ALGORITHM,100,3,False
SCSB1653,DATA MINING AND WAREHOUSING,100,3,False
SCSB1714,SMART PRODUCT DEVELOPMENT,100,3,False
SCSB1454,WEB TECHNOLOGIES LAB,50,1,True
SCSB1503,DESIGN ANALYSIS AND ALGORITHM LAB,50,1,True
SCSB1731,BIG DATA ANALYTICS,100,3,False
SCSB1715,COMPUTER VISION LAB,50,2,True
SCSB1732,DATA VISUALIZATIONS,100,4,True
SCSB3004,CRYPTOGRAPHY AND NETWORK SECURITY,100,3,False
SCSB3526,WEB SECURITY,100,3,False
SCSB3522,SOFTWARE DEFINED NETWORKS,100,3,False
SCSB1751,BIG DATA ANALYTICS LAB,50,1,True
SCSB1752,DATA VISUALIZATIONS LAB,50,1,True
SCSB3002,PRINCIPLES OF OPERATING SYSTEMS,100,3,False
SCSB3003,MOBILE COMPUTING,100,3,False
SCSB3001,NETWORK SECURITY,100,3,False
SCSB3005,DATABASE ADMINISTRATION,100,3,False
SCSB3021,WIRELESS AND MOBILE COMMUNICATION,100,3,False
